,session_id,ner_model,sentence_index,named_entity_type,entity
1340,a8ff412b39cf,spacy,820,GPE,King County
1341,a8ff412b39cf,spacy,820,LOC,South King County
1342,a8ff412b39cf,transformers,820,B-LOC,King
1343,a8ff412b39cf,transformers,820,I-LOC,County
1344,a8ff412b39cf,transformers,820,B-LOC,South
1345,a8ff412b39cf,transformers,820,I-LOC,King
1346,a8ff412b39cf,transformers,820,I-LOC,County
1347,a8ff412b39cf,spacy,821,GPE,Seattle
1348,a8ff412b39cf,transformers,821,B-LOC,Seattle
1349,a8ff412b39cf,spacy,826,CARDINAL,three quarters
1350,a8ff412b39cf,spacy,828,DATE,quarter
1351,a8ff412b39cf,spacy,828,ORG,Focus
1352,a8ff412b39cf,spacy,832,ORG,Justice
1353,a8ff412b39cf,spacy,834,CARDINAL,31
1354,a8ff412b39cf,spacy,834,PRODUCT,Firearms
1355,a8ff412b39cf,transformers,834,B-MISC,Fire
1356,a8ff412b39cf,transformers,834,I-MISC,##arm
1357,a8ff412b39cf,transformers,834,I-MISC,##s
1358,a8ff412b39cf,spacy,838,GPE,Tracing
1359,a8ff412b39cf,transformers,840,B-ORG,Transit
1360,a8ff412b39cf,spacy,844,PERSON,Faith
1361,a8ff412b39cf,spacy,844,PERSON,Firearms
1362,a8ff412b39cf,transformers,844,B-PER,Faith
1363,a8ff412b39cf,transformers,844,B-MISC,Fire
1364,a8ff412b39cf,transformers,844,I-MISC,##arm
1365,a8ff412b39cf,spacy,848,PERSON,Jericho Wells
1366,a8ff412b39cf,transformers,848,B-PER,Jericho
1367,a8ff412b39cf,transformers,848,I-PER,Wells
1368,a8ff412b39cf,spacy,851,PERSON,Kelly
1369,a8ff412b39cf,transformers,851,B-PER,Kelly
1370,a8ff412b39cf,spacy,855,CARDINAL,one
1371,a8ff412b39cf,spacy,855,PERSON,Zoom
1372,a8ff412b39cf,spacy,855,ORG,Chamber
1373,a8ff412b39cf,transformers,855,B-PER,Zoo
1374,a8ff412b39cf,transformers,855,B-ORG,Chamber
1375,a8ff412b39cf,spacy,856,CARDINAL,one
1376,a8ff412b39cf,spacy,856,PERSON,Daniel Webster
1377,a8ff412b39cf,transformers,856,B-PER,Daniel
1378,a8ff412b39cf,transformers,856,I-PER,Webster
1379,a8ff412b39cf,spacy,857,ORG,the John Hopkins
1380,a8ff412b39cf,spacy,857,ORG,University Center
1381,a8ff412b39cf,transformers,857,B-ORG,John
1382,a8ff412b39cf,transformers,857,I-ORG,Hopkins
1383,a8ff412b39cf,transformers,857,B-ORG,University
1384,a8ff412b39cf,transformers,857,I-ORG,Center
1385,a8ff412b39cf,transformers,857,I-ORG,for
1386,a8ff412b39cf,transformers,857,I-ORG,gun
1387,a8ff412b39cf,transformers,857,I-ORG,Solutions
1388,a8ff412b39cf,spacy,859,PERSON,Webster
1389,a8ff412b39cf,transformers,859,B-PER,Webster
1390,a8ff412b39cf,spacy,862,DATE,today
1391,a8ff412b39cf,spacy,864,DATE,about 30 years
1392,a8ff412b39cf,spacy,867,TIME,one minute
1393,a8ff412b39cf,spacy,870,PERSON,Daniel Webster
1394,a8ff412b39cf,spacy,870,PERSON,Manner
1395,a8ff412b39cf,transformers,870,B-MISC,Daniel
1396,a8ff412b39cf,transformers,870,I-MISC,Webster
1397,a8ff412b39cf,transformers,871,B-ORG,Pro
1398,a8ff412b39cf,transformers,878,B-ORG,Public
1399,a8ff412b39cf,transformers,878,I-ORG,Health
1400,a8ff412b39cf,spacy,886,DATE,roughly 20 years ago
1401,a8ff412b39cf,spacy,887,GPE,Milwaukee
1402,a8ff412b39cf,transformers,887,B-LOC,Milwaukee
1403,a8ff412b39cf,spacy,888,PERSON,O'Brien
1404,a8ff412b39cf,spacy,888,GPE,Center
1405,a8ff412b39cf,transformers,888,B-PER,Mallory
1406,a8ff412b39cf,transformers,888,I-PER,O
1407,a8ff412b39cf,transformers,888,I-PER,'
1408,a8ff412b39cf,transformers,888,I-PER,Brien
1409,a8ff412b39cf,transformers,888,B-ORG,Center
1410,a8ff412b39cf,spacy,890,ORG,Community
1411,a8ff412b39cf,spacy,890,GPE,Based
1412,a8ff412b39cf,spacy,892,DATE,the fall of 2020
1413,a8ff412b39cf,spacy,893,PRODUCT,Simply
1414,a8ff412b39cf,spacy,896,ORG,Financial
1415,a8ff412b39cf,spacy,898,CARDINAL,one
1416,a8ff412b39cf,spacy,899,GPE,Philadelphia
1417,a8ff412b39cf,transformers,899,B-LOC,Philadelphia
1418,a8ff412b39cf,spacy,903,PERCENT,8%
1419,a8ff412b39cf,spacy,906,GPE,Crime
1420,a8ff412b39cf,spacy,908,GPE,Philadelphia
1421,a8ff412b39cf,spacy,908,PERCENT,39 percent
1422,a8ff412b39cf,transformers,908,B-LOC,Philadelphia
1423,a8ff412b39cf,spacy,911,GPE,Philadelphia
1424,a8ff412b39cf,transformers,911,B-LOC,Philadelphia
1425,a8ff412b39cf,spacy,914,PERCENT,over 20%
1426,a8ff412b39cf,spacy,917,TIME,the hours
1427,a8ff412b39cf,spacy,918,TIME,early mornings
1428,a8ff412b39cf,spacy,922,ORG,Congress
1429,a8ff412b39cf,transformers,922,B-ORG,Congress
1430,a8ff412b39cf,spacy,924,GPE,the United States
1431,a8ff412b39cf,transformers,924,B-LOC,United
1432,a8ff412b39cf,transformers,924,I-LOC,States
1433,a8ff412b39cf,transformers,925,B-ORG,Underground
1434,a8ff412b39cf,transformers,925,I-ORG,Market
1435,a8ff412b39cf,transformers,925,B-ORG,AT
1436,a8ff412b39cf,transformers,925,I-ORG,##F
1437,a8ff412b39cf,spacy,927,GPE,Market
1438,a8ff412b39cf,spacy,927,GPE,Baltimore
1439,a8ff412b39cf,spacy,927,PERCENT,31%
1440,a8ff412b39cf,spacy,927,PERCENT,24 percent
1441,a8ff412b39cf,transformers,927,B-LOC,Baltimore
1442,a8ff412b39cf,spacy,929,ORDINAL,First
1443,a8ff412b39cf,spacy,931,GPE,States
1444,a8ff412b39cf,transformers,931,B-LOC,States
1445,a8ff412b39cf,spacy,932,CARDINAL,one
1446,a8ff412b39cf,spacy,933,DATE,less than 12 months
1447,a8ff412b39cf,transformers,938,B-MISC,Commerce
1448,a8ff412b39cf,transformers,938,I-MISC,in
1449,a8ff412b39cf,transformers,938,I-MISC,arms
1450,a8ff412b39cf,transformers,938,I-MISC,Act
1451,a8ff412b39cf,spacy,939,CARDINAL,one
1452,a8ff412b39cf,spacy,939,GPE,Milwaukee
1453,a8ff412b39cf,transformers,939,B-LOC,Milwaukee
1454,a8ff412b39cf,spacy,940,GPE,Wisconsin
1455,a8ff412b39cf,transformers,940,B-LOC,Wisconsin
1456,a8ff412b39cf,spacy,942,ORG,Congress
1457,a8ff412b39cf,transformers,942,B-MISC,Crime
1458,a8ff412b39cf,transformers,942,B-ORG,Congress
1459,a8ff412b39cf,transformers,942,B-ORG,Protection
1460,a8ff412b39cf,transformers,942,I-ORG,##s
1461,a8ff412b39cf,spacy,943,PERCENT,200%
1462,a8ff412b39cf,spacy,946,GPE,Center
1463,a8ff412b39cf,transformers,946,B-ORG,Center
1464,a8ff412b39cf,spacy,950,ORDINAL,first
1465,a8ff412b39cf,spacy,950,ORDINAL,first
1466,a8ff412b39cf,spacy,953,GPE,Connecticut
1467,a8ff412b39cf,transformers,953,B-LOC,Connecticut
1468,a8ff412b39cf,spacy,954,GPE,Licensing
1469,a8ff412b39cf,spacy,954,DATE,1995
1470,a8ff412b39cf,spacy,955,GPE,Missouri
1471,a8ff412b39cf,spacy,955,DATE,the 1920s
1472,a8ff412b39cf,spacy,955,DATE,2007
1473,a8ff412b39cf,transformers,955,B-LOC,Missouri
1474,a8ff412b39cf,spacy,956,GPE,Connecticut
1475,a8ff412b39cf,transformers,956,B-LOC,Connecticut
1476,a8ff412b39cf,spacy,959,DATE,twenty two year period
1477,a8ff412b39cf,spacy,960,PERCENT,28 percent
1478,a8ff412b39cf,spacy,961,PERCENT,33%
1479,a8ff412b39cf,spacy,962,GPE,Missouri
1480,a8ff412b39cf,transformers,962,B-LOC,Missouri
1481,a8ff412b39cf,spacy,963,PERCENT,as much as
1482,a8ff412b39cf,spacy,964,PERCENT,7%
1483,a8ff412b39cf,spacy,968,NORP,Suicides
1484,a8ff412b39cf,spacy,972,ORG,the Supreme Court
1485,a8ff412b39cf,spacy,972,LAW,Second Amendment
1486,a8ff412b39cf,transformers,972,B-ORG,Supreme
1487,a8ff412b39cf,transformers,972,I-ORG,Court
1488,a8ff412b39cf,transformers,972,B-MISC,Second
1489,a8ff412b39cf,transformers,972,I-MISC,Amendment
1490,a8ff412b39cf,spacy,974,DATE,weeks
1491,a8ff412b39cf,spacy,975,DATE,May
1492,a8ff412b39cf,spacy,979,PERSON,Webster
1493,a8ff412b39cf,transformers,979,B-PER,Webster
1494,a8ff412b39cf,spacy,980,PERSON,Webster
1495,a8ff412b39cf,transformers,980,B-PER,Webster
1496,a8ff412b39cf,spacy,982,ORG,Councilmember Saleh
1497,a8ff412b39cf,transformers,982,B-PER,Sale
1498,a8ff412b39cf,transformers,982,I-PER,##h
1499,a8ff412b39cf,spacy,984,PERSON,Webster
1500,a8ff412b39cf,transformers,984,B-PER,Webster
1501,a8ff412b39cf,spacy,988,ORG,Caldwell
1502,a8ff412b39cf,transformers,988,B-PER,Caldwell
1503,a8ff412b39cf,spacy,989,ORG,linear
1504,a8ff412b39cf,spacy,992,ORG,Trend
1505,a8ff412b39cf,transformers,997,B-ORG,Center
1506,a8ff412b39cf,spacy,1000,CARDINAL,Two
1507,a8ff412b39cf,spacy,1006,CARDINAL,two
1508,a8ff412b39cf,spacy,1008,CARDINAL,two
1509,a8ff412b39cf,spacy,1009,ORDINAL,secondly
1510,a8ff412b39cf,spacy,1017,PERSON,Webster
1511,a8ff412b39cf,transformers,1017,B-PER,Webster
1512,a8ff412b39cf,spacy,1018,PERSON,Renee Hopkins
1513,a8ff412b39cf,spacy,1018,ORG,The Alliance for gun responsibility
1514,a8ff412b39cf,spacy,1018,PERSON,Renee
1515,a8ff412b39cf,transformers,1018,B-PER,Renee
1516,a8ff412b39cf,transformers,1018,I-PER,Hopkins
1517,a8ff412b39cf,transformers,1018,B-ORG,The
1518,a8ff412b39cf,transformers,1018,I-ORG,Alliance
1519,a8ff412b39cf,transformers,1018,B-PER,Renee
1520,a8ff412b39cf,spacy,1022,DATE,today
1521,a8ff412b39cf,spacy,1022,PERSON,Cole Wells
1522,a8ff412b39cf,spacy,1022,GPE,King County
1523,a8ff412b39cf,transformers,1022,B-PER,Cole
1524,a8ff412b39cf,transformers,1022,I-PER,Wells
1525,a8ff412b39cf,transformers,1022,B-LOC,King
1526,a8ff412b39cf,transformers,1022,I-LOC,County
1527,a8ff412b39cf,transformers,1023,B-ORG,Organization
1528,a8ff412b39cf,spacy,1026,CARDINAL,One
1529,a8ff412b39cf,spacy,1032,DATE,today
1530,a8ff412b39cf,spacy,1032,GPE,Washington
1531,a8ff412b39cf,spacy,1032,PERSON,Common Sense
1532,a8ff412b39cf,spacy,1032,DATE,almost decade
1533,a8ff412b39cf,spacy,1032,CARDINAL,three
1534,a8ff412b39cf,spacy,1032,NORP,Statewide
1535,a8ff412b39cf,transformers,1032,B-LOC,Washington
1536,a8ff412b39cf,transformers,1032,B-MISC,Common
1537,a8ff412b39cf,transformers,1032,I-MISC,Sense
1538,a8ff412b39cf,transformers,1032,B-MISC,State
1539,a8ff412b39cf,transformers,1032,I-MISC,##wide
1540,a8ff412b39cf,spacy,1035,PERSON,Common Sense
1541,a8ff412b39cf,transformers,1035,B-MISC,Common
1542,a8ff412b39cf,transformers,1035,I-MISC,Sense
1543,a8ff412b39cf,spacy,1036,DATE,today
1544,a8ff412b39cf,spacy,1036,GPE,Washington
1545,a8ff412b39cf,transformers,1036,B-LOC,Washington
1546,a8ff412b39cf,spacy,1038,ORDINAL,first
1547,a8ff412b39cf,spacy,1039,CARDINAL,two
1548,a8ff412b39cf,spacy,1040,PERSON,Webster
1549,a8ff412b39cf,spacy,1040,TIME,just a minute ago
1550,a8ff412b39cf,spacy,1040,DATE,2018
1551,a8ff412b39cf,spacy,1040,DATE,1639
1552,a8ff412b39cf,spacy,1040,DATE,10-day
1553,a8ff412b39cf,transformers,1040,B-PER,Webster
1554,a8ff412b39cf,spacy,1044,PERSON,Webster
1555,a8ff412b39cf,transformers,1044,B-PER,Webster
1556,a8ff412b39cf,spacy,1046,ORDINAL,third
1557,a8ff412b39cf,spacy,1050,ORDINAL,fourth
1558,a8ff412b39cf,spacy,1052,PERSON,Webster
1559,a8ff412b39cf,spacy,1052,PERSON,Bruin
1560,a8ff412b39cf,spacy,1052,ORG,the Supreme Court
1561,a8ff412b39cf,transformers,1052,B-PER,Webster
1562,a8ff412b39cf,transformers,1052,B-PER,B
1563,a8ff412b39cf,transformers,1052,B-PER,##ru
1564,a8ff412b39cf,transformers,1052,B-PER,##in
1565,a8ff412b39cf,transformers,1052,B-ORG,Supreme
1566,a8ff412b39cf,transformers,1052,I-ORG,Court
1567,a8ff412b39cf,spacy,1054,GPE,Washington
1568,a8ff412b39cf,transformers,1054,B-LOC,Washington
1569,a8ff412b39cf,spacy,1056,ORDINAL,fifth
1570,a8ff412b39cf,spacy,1056,DATE,2018
1571,a8ff412b39cf,spacy,1056,GPE,Washington
1572,a8ff412b39cf,spacy,1056,GPE,Washington
1573,a8ff412b39cf,transformers,1056,B-LOC,Washington
1574,a8ff412b39cf,transformers,1056,B-LOC,Washington
1575,a8ff412b39cf,spacy,1057,ORG,Washington State Patrol
1576,a8ff412b39cf,spacy,1057,DATE,the end of next year
1577,a8ff412b39cf,transformers,1057,B-ORG,Washington
1578,a8ff412b39cf,transformers,1057,I-ORG,State
1579,a8ff412b39cf,transformers,1057,I-ORG,Patrol
1580,a8ff412b39cf,spacy,1059,ORDINAL,sixth
1581,a8ff412b39cf,spacy,1060,DATE,today
1582,a8ff412b39cf,spacy,1062,PERSON,Kate
1583,a8ff412b39cf,spacy,1062,GPE,King County
1584,a8ff412b39cf,spacy,1062,GPE,Seattle
1585,a8ff412b39cf,transformers,1062,B-PER,Kate
1586,a8ff412b39cf,transformers,1062,B-LOC,King
1587,a8ff412b39cf,transformers,1062,I-LOC,County
1588,a8ff412b39cf,transformers,1062,B-LOC,Seattle
1589,a8ff412b39cf,spacy,1064,PERSON,Sandra Shanahan
1590,a8ff412b39cf,spacy,1064,ORDINAL,first
1591,a8ff412b39cf,transformers,1064,B-PER,Sandra
1592,a8ff412b39cf,transformers,1064,I-PER,Shan
1593,a8ff412b39cf,transformers,1064,I-PER,##ahan
1594,a8ff412b39cf,transformers,1065,B-MISC,Sa
1595,a8ff412b39cf,transformers,1065,I-MISC,##ving
1596,a8ff412b39cf,transformers,1065,I-MISC,Lives
1597,a8ff412b39cf,spacy,1066,ORDINAL,third
1598,a8ff412b39cf,spacy,1066,ORDINAL,second
1599,a8ff412b39cf,transformers,1067,I-MISC,Inter
1600,a8ff412b39cf,transformers,1067,I-MISC,##rup
1601,a8ff412b39cf,transformers,1067,I-MISC,##tion
1602,a8ff412b39cf,spacy,1069,GPE,Seattle
1603,a8ff412b39cf,transformers,1069,B-LOC,Seattle
1604,a8ff412b39cf,transformers,1069,B-ORG,Solutions
1605,a8ff412b39cf,transformers,1069,B-ORG,Solutions
1606,a8ff412b39cf,spacy,1071,NORP,Statewide
1607,a8ff412b39cf,spacy,1071,ORG,Children's
1608,a8ff412b39cf,transformers,1071,B-ORG,State
1609,a8ff412b39cf,transformers,1071,I-ORG,##wide
1610,a8ff412b39cf,transformers,1071,B-ORG,Children
1611,a8ff412b39cf,transformers,1071,I-ORG,'
1612,a8ff412b39cf,transformers,1071,I-ORG,s
1613,a8ff412b39cf,spacy,1072,DATE,next year
1614,a8ff412b39cf,spacy,1072,DATE,annually
1615,a8ff412b39cf,spacy,1072,DATE,years
1616,a8ff412b39cf,spacy,1074,DATE,next year
1617,a8ff412b39cf,spacy,1076,DATE,today
1618,a8ff412b39cf,spacy,1076,CARDINAL,three
1619,a8ff412b39cf,spacy,1076,PERSON,Renee
1620,a8ff412b39cf,transformers,1076,B-PER,Renee
1621,a8ff412b39cf,spacy,1078,PERSON,Dombrowski
1622,a8ff412b39cf,transformers,1078,B-PER,Dom
1623,a8ff412b39cf,transformers,1078,I-PER,##bro
1624,a8ff412b39cf,transformers,1078,B-PER,##wski
1625,a8ff412b39cf,spacy,1084,ORG,PowerPoint
1626,a8ff412b39cf,transformers,1084,B-MISC,Power
1627,a8ff412b39cf,transformers,1084,I-MISC,##P
1628,a8ff412b39cf,transformers,1084,I-MISC,##oint
1629,a8ff412b39cf,spacy,1093,PERSON,Levinson
1630,a8ff412b39cf,transformers,1093,B-PER,Judge
1631,a8ff412b39cf,transformers,1093,B-PER,Levin
1632,a8ff412b39cf,transformers,1093,B-PER,##son
1633,a8ff412b39cf,spacy,1094,CARDINAL,three
1634,a8ff412b39cf,spacy,1095,ORG,Renee Hopkins
1635,a8ff412b39cf,transformers,1095,B-PER,Renee
1636,a8ff412b39cf,transformers,1095,I-PER,Hopkins
1637,a8ff412b39cf,spacy,1096,PERSON,Levinson
1638,a8ff412b39cf,transformers,1096,B-PER,Levin
1639,a8ff412b39cf,spacy,1100,PERSON,Kelly
1640,a8ff412b39cf,transformers,1100,B-PER,Kelly
1641,a8ff412b39cf,transformers,1101,B-ORG,Public
1642,a8ff412b39cf,transformers,1101,I-ORG,Health
1643,a8ff412b39cf,transformers,1102,B-MISC,Fire
1644,a8ff412b39cf,transformers,1102,I-MISC,##arm
1645,a8ff412b39cf,transformers,1102,I-MISC,##s
1646,a8ff412b39cf,transformers,1105,I-ORG,and
1647,a8ff412b39cf,transformers,1105,I-ORG,Community
1648,a8ff412b39cf,spacy,1106,NORP,Asians
1649,a8ff412b39cf,transformers,1106,B-MISC,Asian
1650,a8ff412b39cf,spacy,1108,PERSON,Webster
1651,a8ff412b39cf,spacy,1108,ORG,Public Health
1652,a8ff412b39cf,transformers,1108,B-PER,Webster
1653,a8ff412b39cf,transformers,1108,B-ORG,Public
1654,a8ff412b39cf,transformers,1108,I-ORG,Health
1655,a8ff412b39cf,spacy,1109,ORG,Makers
1656,a8ff412b39cf,transformers,1112,B-MISC,Community
1657,a8ff412b39cf,transformers,1112,I-MISC,Based
1658,a8ff412b39cf,spacy,1113,ORG,Investments
1659,a8ff412b39cf,spacy,1113,GPE,Seattle
1660,a8ff412b39cf,transformers,1113,B-ORG,Investment
1661,a8ff412b39cf,transformers,1113,I-ORG,##s
1662,a8ff412b39cf,transformers,1113,B-LOC,Seattle
1663,a8ff412b39cf,spacy,1114,ORG,State Legislative
1664,a8ff412b39cf,transformers,1114,B-ORG,State
1665,a8ff412b39cf,transformers,1114,I-ORG,Legislative
1666,a8ff412b39cf,spacy,1115,PERSON,Kelly
1667,a8ff412b39cf,transformers,1115,B-PER,Kelly
1668,a8ff412b39cf,spacy,1116,DATE,21
1669,a8ff412b39cf,spacy,1117,CARDINAL,two
1670,a8ff412b39cf,spacy,1118,GPE,Seattle
1671,a8ff412b39cf,spacy,1118,GPE,King County
1672,a8ff412b39cf,spacy,1118,DATE,the weeks ahead
1673,a8ff412b39cf,transformers,1118,B-LOC,Seattle
1674,a8ff412b39cf,transformers,1118,B-LOC,King
1675,a8ff412b39cf,transformers,1118,I-LOC,County
1676,a8ff412b39cf,transformers,1119,I-ORG,##arm
1677,a8ff412b39cf,spacy,1120,ORDINAL,first
1678,a8ff412b39cf,spacy,1121,DATE,Today
1679,a8ff412b39cf,spacy,1122,ORG,Wells
1680,a8ff412b39cf,spacy,1122,DATE,today
1681,a8ff412b39cf,transformers,1122,B-PER,Wells
1682,a8ff412b39cf,spacy,1123,PERSON,Jericho Wells
1683,a8ff412b39cf,transformers,1123,B-PER,Jericho
1684,a8ff412b39cf,transformers,1123,I-PER,Wells
1685,a8ff412b39cf,spacy,1124,PERSON,Levinson
1686,a8ff412b39cf,spacy,1124,PERSON,Sandra Shanahan
1687,a8ff412b39cf,transformers,1124,B-PER,Levin
1688,a8ff412b39cf,transformers,1124,B-PER,Sandra
1689,a8ff412b39cf,transformers,1124,I-PER,Shan
1690,a8ff412b39cf,transformers,1124,I-PER,##ahan
1691,a8ff412b39cf,spacy,1127,CARDINAL,two
1692,a8ff412b39cf,spacy,1127,DATE,2018
1693,a8ff412b39cf,spacy,1128,GPE,Seattle
1694,a8ff412b39cf,spacy,1128,GPE,King County
1695,a8ff412b39cf,transformers,1128,B-LOC,Seattle
1696,a8ff412b39cf,transformers,1128,B-LOC,King
1697,a8ff412b39cf,transformers,1128,I-LOC,County
1698,a8ff412b39cf,spacy,1130,PERSON,Nary
1699,a8ff412b39cf,spacy,1130,ORG,Survivor and Community
1700,a8ff412b39cf,transformers,1130,B-ORG,Survivor
1701,a8ff412b39cf,transformers,1130,I-ORG,Community
1702,a8ff412b39cf,spacy,1134,PERSON,Firearms
1703,a8ff412b39cf,transformers,1134,B-ORG,Fire
1704,a8ff412b39cf,transformers,1134,I-ORG,##arm
1705,a8ff412b39cf,spacy,1135,GPE,Center Shannon
1706,a8ff412b39cf,transformers,1135,B-PER,Center
1707,a8ff412b39cf,transformers,1135,I-PER,Shannon
1708,a8ff412b39cf,spacy,1137,DATE,the first couple of years
1709,a8ff412b39cf,spacy,1138,ORDINAL,first
1710,a8ff412b39cf,spacy,1141,DATE,each day
1711,a8ff412b39cf,spacy,1142,GPE,King
1712,a8ff412b39cf,spacy,1147,DATE,recent years
1713,a8ff412b39cf,transformers,1151,I-MISC,##arm
1714,a8ff412b39cf,spacy,1157,PRODUCT,hybris
1715,a8ff412b39cf,spacy,1158,ORG,Types
1716,a8ff412b39cf,spacy,1162,ORDINAL,second
1717,a8ff412b39cf,spacy,1165,ORG,those Seattle Municipal Court
1718,a8ff412b39cf,spacy,1165,LOC,Survivor
1719,a8ff412b39cf,transformers,1165,B-ORG,Seattle
1720,a8ff412b39cf,transformers,1165,I-ORG,Municipal
1721,a8ff412b39cf,transformers,1165,I-ORG,Court
1722,a8ff412b39cf,spacy,1166,ORG,District Court
1723,a8ff412b39cf,transformers,1166,B-ORG,District
1724,a8ff412b39cf,transformers,1166,I-ORG,Court
1725,a8ff412b39cf,spacy,1167,ORG,Court
1726,a8ff412b39cf,spacy,1169,ORG,Advocate
1727,a8ff412b39cf,spacy,1169,DATE,every week
1728,a8ff412b39cf,spacy,1169,GPE,King County
1729,a8ff412b39cf,transformers,1169,B-LOC,King
1730,a8ff412b39cf,transformers,1169,I-LOC,County
1731,a8ff412b39cf,spacy,1170,ORG,Superior Court
1732,a8ff412b39cf,spacy,1170,PERSON,Firearms
1733,a8ff412b39cf,transformers,1170,B-ORG,Superior
1734,a8ff412b39cf,transformers,1170,I-ORG,Court
1735,a8ff412b39cf,transformers,1170,B-ORG,Fire
1736,a8ff412b39cf,transformers,1170,I-ORG,##arm
1737,a8ff412b39cf,transformers,1170,I-ORG,##s
1738,a8ff412b39cf,spacy,1171,ORDINAL,third
1739,a8ff412b39cf,spacy,1172,ORDINAL,second
1740,a8ff412b39cf,spacy,1172,ORDINAL,first
1741,a8ff412b39cf,spacy,1174,ORDINAL,first
1742,a8ff412b39cf,spacy,1175,ORG,County
1743,a8ff412b39cf,spacy,1175,ORDINAL,second
1744,a8ff412b39cf,spacy,1175,GPE,Seattle
1745,a8ff412b39cf,transformers,1175,B-ORG,County
1746,a8ff412b39cf,transformers,1175,B-LOC,Seattle
1747,a8ff412b39cf,spacy,1176,ORDINAL,third
1748,a8ff412b39cf,spacy,1176,ORG,a King County Sheriff's
1749,a8ff412b39cf,transformers,1176,B-ORG,King
1750,a8ff412b39cf,transformers,1176,I-ORG,County
1751,a8ff412b39cf,transformers,1176,I-ORG,Sheriff
1752,a8ff412b39cf,transformers,1176,I-ORG,'
1753,a8ff412b39cf,transformers,1176,I-ORG,s
1754,a8ff412b39cf,transformers,1176,I-ORG,Office
1755,a8ff412b39cf,spacy,1178,GPE,Seattle
1756,a8ff412b39cf,transformers,1178,B-LOC,Seattle
1757,a8ff412b39cf,spacy,1180,CARDINAL,911
1758,a8ff412b39cf,transformers,1180,B-MISC,D
1759,a8ff412b39cf,spacy,1182,PERSON,Swift
1760,a8ff412b39cf,transformers,1182,B-PER,Swift
1761,a8ff412b39cf,spacy,1183,CARDINAL,one
1762,a8ff412b39cf,spacy,1185,ORG,Chasm
1763,a8ff412b39cf,spacy,1186,DATE,a day
1764,a8ff412b39cf,spacy,1189,GPE,Us
1765,a8ff412b39cf,spacy,1189,PERSON,Firearms
1766,a8ff412b39cf,spacy,1190,DATE,a day
1767,a8ff412b39cf,spacy,1191,PERSON,Outreach
1768,a8ff412b39cf,transformers,1191,B-ORG,Forward
1769,a8ff412b39cf,spacy,1192,ORG,Education
1770,a8ff412b39cf,transformers,1192,B-ORG,Education
1771,a8ff412b39cf,transformers,1192,I-ORG,and
1772,a8ff412b39cf,transformers,1192,I-ORG,Training
1773,a8ff412b39cf,transformers,1197,B-ORG,Well
1774,a8ff412b39cf,transformers,1197,I-ORG,Justice
1775,a8ff412b39cf,spacy,1202,PERSON,Levinson
1776,a8ff412b39cf,spacy,1202,PERSON,Sanders Shanahan's
1777,a8ff412b39cf,transformers,1202,B-PER,Levin
1778,a8ff412b39cf,transformers,1202,B-PER,##son
1779,a8ff412b39cf,transformers,1202,B-PER,Sanders
1780,a8ff412b39cf,transformers,1202,I-PER,Shan
1781,a8ff412b39cf,transformers,1202,I-PER,##ahan
1782,a8ff412b39cf,spacy,1203,DATE,today
1783,a8ff412b39cf,spacy,1206,PERSON,Levinson
1784,a8ff412b39cf,transformers,1206,B-PER,Levin
1785,a8ff412b39cf,transformers,1206,B-PER,##son
1786,a8ff412b39cf,spacy,1208,ORG,Circle Wells
1787,a8ff412b39cf,transformers,1208,B-ORG,Circle
1788,a8ff412b39cf,transformers,1208,I-ORG,Wells
1789,a8ff412b39cf,spacy,1209,ORG,Public Health
1790,a8ff412b39cf,spacy,1209,DATE,2016
1791,a8ff412b39cf,spacy,1209,CARDINAL,17
1792,a8ff412b39cf,spacy,1211,PERSON,McDermott
1793,a8ff412b39cf,transformers,1211,B-PER,M
1794,a8ff412b39cf,transformers,1211,B-PER,##c
1795,a8ff412b39cf,transformers,1211,I-PER,##D
1796,a8ff412b39cf,transformers,1211,I-PER,##er
1797,a8ff412b39cf,transformers,1211,I-PER,##mott
1798,a8ff412b39cf,spacy,1213,CARDINAL,three
1799,a8ff412b39cf,spacy,1214,ORDINAL,first
1800,a8ff412b39cf,spacy,1214,DATE,today
1801,a8ff412b39cf,spacy,1214,CARDINAL,three
1802,a8ff412b39cf,spacy,1216,DATE,today
1803,a8ff412b39cf,spacy,1217,PERSON,Levinson
1804,a8ff412b39cf,spacy,1217,PERSON,Renee Hopkins
1805,a8ff412b39cf,spacy,1217,CARDINAL,three
1806,a8ff412b39cf,transformers,1217,B-LOC,County
1807,a8ff412b39cf,transformers,1217,B-PER,Levin
1808,a8ff412b39cf,transformers,1217,B-PER,##son
1809,a8ff412b39cf,transformers,1217,B-PER,Renee
1810,a8ff412b39cf,transformers,1217,I-PER,Hopkins
1811,a8ff412b39cf,spacy,1219,CARDINAL,two
1812,a8ff412b39cf,spacy,1223,PERSON,John Fowler
1813,a8ff412b39cf,transformers,1223,B-PER,John
1814,a8ff412b39cf,transformers,1223,I-PER,Fowler
1815,a8ff412b39cf,transformers,1226,B-PER,No
1816,a8ff412b39cf,spacy,1228,ORG,Niall
1817,a8ff412b39cf,transformers,1228,B-PER,Niall
1818,a8ff412b39cf,spacy,1230,PERSON,Mac Nicholson
1819,a8ff412b39cf,spacy,1230,PERSON,Simon
1820,a8ff412b39cf,transformers,1230,B-PER,Mac
